更新时间,#genre#
世界杯 美国VS澳大利亚 全场回放（叶紫辰、梁柏翘） 02:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/612/777/5106612777/media/5106612777_5338007507_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701784789&pid=2028597139&timestamp=20260620120238&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965516965&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701784789&client_ip=171.8.79.254&SecurityKey=20260620120238&promotionId=&mvid=5106612777&mcid=1003&mpid=120000575479&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5bcc4c33ca55c28f7f75832464fbaab5&sv=10004&ct=android
世界杯 美国VS澳大利亚 全场回放（孙雷、李欣、徐云龙、李子琪） 02:30,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/612/799/5106612799/media/5106612799_5338007657_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701784694&pid=2028597139&timestamp=20260620120238&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965517025&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701784694&client_ip=171.8.79.254&SecurityKey=20260620120238&promotionId=&mvid=5106612799&mcid=1003&mpid=120000575479&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9991d9ccb13e6d4dce886d5a8821d9ae&sv=10004&ct=android
世界杯 美国VS澳大利亚 纯享版回放（孙雷、李欣、徐云龙、李子琪） 02:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/612/803/5106612803/media/5106612803_5338007314_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701784695&pid=2028597139&timestamp=20260620120238&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965516908&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701784695&client_ip=171.8.79.254&SecurityKey=20260620120238&promotionId=&mvid=5106612803&mcid=1003&mpid=120000575479&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a2f8ae2a781dabc4d10135265a7cfe6b&sv=10004&ct=android
东北超 大连VS沈阳 2026赛季东北地区城市足球联赛第3轮: 大连VS沈阳 19:30,http://flvhspull2mgsplive.miguvideo.com:80/mglive/mgss166_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510484773&pid=2028597139&timestamp=20260620120249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964851409&ParentNodeID=-99&assertID=7510484773&client_ip=171.8.79.254&SecurityKey=20260620120249&promotionId=&mvid=7510242056&mcid=500020&mpid=120000574252&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=943d7cfbc722b7e0d683ec6fdf97c0d5&sv=10004&ct=android
东北超 延边VS长春 2026赛季东北地区城市足球联赛第6轮: 延边VS长春 18:00,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss165_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510484771&pid=2028597139&timestamp=20260620120245&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964851311&ParentNodeID=-99&assertID=7510484771&client_ip=171.8.79.254&SecurityKey=20260620120245&promotionId=&mvid=7510242055&mcid=500020&mpid=120000574275&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=88ff2ed375ffcaefb0ff7c2b4ec92f95&sv=10004&ct=android
中乙 大连英博B队VS海门珂缔缘 全场回放（官方解说） 17:50,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/612/633/5106612633/media/5106612633_5337995092_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701784459&pid=2028597139&timestamp=20260620100211&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965510289&ParentNodeID=-99&assertID=5701784459&client_ip=171.8.79.254&SecurityKey=20260620100211&promotionId=&mvid=5106612633&mcid=1003&mpid=120000572001&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=bb34c2a2c00dddd0fdca109886a8597d&sv=10004&ct=android
中乙 广州蒲公英VS湖北青年星 全场回放（官方解说） 18:50,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/612/699/5106612699/media/5106612699_5337997038_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701784502&pid=2028597139&timestamp=20260620100213&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965511535&ParentNodeID=-99&assertID=5701784502&client_ip=171.8.79.254&SecurityKey=20260620100213&promotionId=&mvid=5106612699&mcid=1003&mpid=120000572000&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fbc360e5816ca9c031921c4e3e82b874&sv=10004&ct=android
中乙 贵州贵阳竞技VS厦门飞鹭 全场回放 19:20,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/612/672/5106612672/media/5106612672_5338001664_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701784570&pid=2028597139&timestamp=20260620120235&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965513605&ParentNodeID=-99&assertID=5701784570&client_ip=171.8.79.254&SecurityKey=20260620120235&promotionId=&mvid=5106612672&mcid=1003&mpid=120000571998&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=6f209b4173bbc795db6c7bf2cbb05be7&sv=10004&ct=android
中乙 赣州瑞狮VS广东铭途 全场回放（官方解说） 19:20,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/612/627/5106612627/media/5106612627_5337998108_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701784568&pid=2028597139&timestamp=20260620100216&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965512103&ParentNodeID=-99&assertID=5701784568&client_ip=171.8.79.254&SecurityKey=20260620100216&promotionId=&mvid=5106612627&mcid=1003&mpid=120000571997&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=72f25786a1f9890f7b6fb56d4c434897&sv=10004&ct=android
中国体育舞蹈公开系列赛 中国体育舞蹈公开系列赛Day1 广州站 08:00,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss146_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510498789&pid=2028597139&timestamp=20260620120240&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965501400&ParentNodeID=-99&assertID=7510498789&client_ip=171.8.79.254&SecurityKey=20260620120240&promotionId=&mvid=7510249060&mcid=500020&mpid=120000580545&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b7703d393d4a7333ad4369ff874a4cba&sv=10004&ct=android
中国体育舞蹈公开系列赛 中国体育舞蹈公开系列赛Day2 广州站 08:00,http://flvhspull2mgsplive.miguvideo.com:80/mglive/mgss146_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510498791&pid=2028597139&timestamp=20260620100227&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965501423&ParentNodeID=-99&assertID=7510498791&client_ip=171.8.79.254&SecurityKey=20260620100227&promotionId=&mvid=7510249061&mcid=500020&mpid=120000580546&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=10c292327580b054265ed87250cd2904&sv=10004&ct=android
全国青年篮球联赛 上海久事vs苏科雄狮 清流播出 12:55,http://flvyxpull2mgsplive.miguvideo.com:80/mglive/mgss168_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510498947&pid=2028597139&timestamp=20260620100221&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965507505&ParentNodeID=-99&assertID=7510498947&client_ip=171.8.79.254&SecurityKey=20260620100221&promotionId=&mvid=7510249139&mcid=500020&mpid=120000580550&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=84eaa06a80f952f5f3c9819a43fa2b37&sv=10004&ct=android
全国青年篮球联赛 北控青年vs山东山高 清流播出 17:55,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss167_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510498943&pid=2028597139&timestamp=20260620100223&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965507460&ParentNodeID=-99&assertID=7510498943&client_ip=171.8.79.254&SecurityKey=20260620100223&promotionId=&mvid=7510249137&mcid=500020&mpid=120000580553&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ed5f4e200980d951f3726825cdd1c046&sv=10004&ct=android
全国青年篮球联赛 南京同曦vs深圳新世纪 清流播出 14:55,http://flvyxpull2mgsplive.miguvideo.com:80/mglive/mgss167_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510498941&pid=2028597139&timestamp=20260620100221&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965507443&ParentNodeID=-99&assertID=7510498941&client_ip=171.8.79.254&SecurityKey=20260620100221&promotionId=&mvid=7510249136&mcid=500020&mpid=120000580551&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=22d285e5e971fc5eee3c75f3ae6532cf&sv=10004&ct=android
全国青年篮球联赛 广东宏远vs北京首钢 清流播出 19:55,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss168_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510498953&pid=2028597139&timestamp=20260620100224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965507567&ParentNodeID=-99&assertID=7510498953&client_ip=171.8.79.254&SecurityKey=20260620100224&promotionId=&mvid=7510249142&mcid=500020&mpid=120000580556&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=162525aa52c357ad2832772f2725b265&sv=10004&ct=android
全国青年篮球联赛 新疆广汇vs四川锦城 清流播出 19:55,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss167_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510498945&pid=2028597139&timestamp=20260620100224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965507464&ParentNodeID=-99&assertID=7510498945&client_ip=171.8.79.254&SecurityKey=20260620100224&promotionId=&mvid=7510249138&mcid=500020&mpid=120000580555&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=87aac66b8d5af7cb11ac466fcb63a00d&sv=10004&ct=android
全国青年篮球联赛 浙江广厦vs天津荣钢 清流播出 14:55,http://flvyxpull2mgsplive.miguvideo.com:80/mglive/mgss168_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510498949&pid=2028597139&timestamp=20260620100221&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965507512&ParentNodeID=-99&assertID=7510498949&client_ip=171.8.79.254&SecurityKey=20260620100221&promotionId=&mvid=7510249140&mcid=500020&mpid=120000580552&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5454a6b71bd299309305a8d29cb32fc4&sv=10004&ct=android
全国青年篮球联赛 浙江稠州银行vs江苏肯帝亚 清流播出 12:55,http://flvyxpull2mgsplive.miguvideo.com:80/mglive/mgss167_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510498939&pid=2028597139&timestamp=20260620100221&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965507417&ParentNodeID=-99&assertID=7510498939&client_ip=171.8.79.254&SecurityKey=20260620100221&promotionId=&mvid=7510249135&mcid=500020&mpid=120000580549&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=6f844cbcaae69c4d6c8b05c761326ff4&sv=10004&ct=android
全国青年篮球联赛 龙狮青年vs青岛国信海天 清流播出 17:55,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss168_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510498951&pid=2028597139&timestamp=20260620100223&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965507526&ParentNodeID=-99&assertID=7510498951&client_ip=171.8.79.254&SecurityKey=20260620100223&promotionId=&mvid=7510249141&mcid=500020&mpid=120000580554&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=efe9039839b297fd168849216bd56963&sv=10004&ct=android
咪视通-1,http://111.22.153.159:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪视通-10,http://111.22.153.159:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
咪视通-11,http://111.22.153.159:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
咪视通-12,http://111.22.153.159:35455/itv/3000000020000011518.m3u8?cdn=FifastbLive
咪视通-13,http://111.22.153.159:35455/itv/3000000020000011519.m3u8?cdn=FifastbLive
咪视通-14,http://111.22.153.159:35455/itv/3000000020000011520.m3u8?cdn=FifastbLive
咪视通-15,http://111.22.153.159:35455/itv/3000000020000011521.m3u8?cdn=FifastbLive
咪视通-16,http://111.22.153.159:35455/itv/3000000020000011522.m3u8?cdn=FifastbLive
咪视通-17,http://111.22.153.159:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
咪视通-18,http://111.22.153.159:35455/itv/3000000020000011524.m3u8?cdn=FifastbLive
咪视通-19,http://111.22.153.159:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive
咪视通-2,http://111.22.153.159:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪视通-20,http://111.22.153.159:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive
咪视通-21,http://111.22.153.159:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
咪视通-22,http://111.22.153.159:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive
咪视通-23,http://111.22.153.159:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
咪视通-24,http://111.22.153.159:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
咪视通-25,http://111.22.153.159:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
咪视通-26,http://111.22.153.159:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
咪视通-27,http://111.22.153.159:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
咪视通-28,http://111.22.153.159:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
咪视通-29,http://111.22.153.159:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
咪视通-3,http://111.22.153.159:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
咪视通-30,http://111.22.153.159:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
咪视通-31,http://111.22.153.159:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
咪视通-32,http://111.22.153.159:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
咪视通-33,http://111.22.153.159:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
咪视通-34,http://111.22.153.159:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
咪视通-35,http://111.22.153.159:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
咪视通-36,http://111.22.153.159:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
咪视通-37,http://111.22.153.159:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
咪视通-38,http://111.22.153.159:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
咪视通-39,http://111.22.153.159:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
咪视通-4,http://111.22.153.159:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
咪视通-40,http://111.22.153.159:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
咪视通-41,http://111.22.153.159:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
咪视通-42,http://111.22.153.159:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
咪视通-43,http://111.22.153.159:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
咪视通-44,http://111.22.153.159:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
咪视通-45,http://111.22.153.159:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
咪视通-46,http://116.232.8.196:18888/itv/2000000003000000063.m3u8?cdn=FifastbLive
咪视通-47,http://116.232.8.196:18888/itv/1000000006000270004.m3u8?cdn=FifastbLive
咪视通-48,http://45.8.113.249:50001/TVOD/3000000010000025943/FifastbLive/index.m3u8
咪视通-49,http://45.8.113.249:50001/TVOD/3000000010000027318/FifastbLive/index.m3u8
咪视通-5,http://111.22.153.159:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
咪视通-50,http://45.8.113.249:50001/TVOD/3000000010000027638/FifastbLive/index.m3u8
咪视通-51,http://45.8.113.249:50001/TVOD/3000000010000027691/FifastbLive/index.m3u8
咪视通-52,http://45.8.113.249:50001/TVOD/3000000010000031669/FifastbLive/index.m3u8
咪视通-53,http://45.8.113.249:50001/TVOD/3000000010000032106/FifastbLive/index.m3u8
咪视通-6,http://111.22.153.159:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
咪视通-7,http://111.22.153.159:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
咪视通-8,http://111.22.153.159:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
咪视通-9,http://111.22.153.159:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
咪视通4K-1,http://45.8.113.249:50001/TVOD/3000000010000005180/FifastbLive/index.m3u8
咪视通4K-2,http://45.8.113.249:50001/TVOD/3000000010000015686/FifastbLive/index.m3u8
国青女篮热身赛 中国U18女篮VS塞尔维亚伏伊伏丁那俱乐部 清流播出 20:20,http://flvzypull2mgsplive.miguvideo.com:80/mglive/mgss089_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510494131&pid=2028597139&timestamp=20260620120255&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965287106&ParentNodeID=-99&assertID=7510494131&client_ip=171.8.79.254&SecurityKey=20260620120255&promotionId=&mvid=7510246731&mcid=500020&mpid=120000579807&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a77a7f5350ab8761fd7263b59e040638&sv=10004&ct=android
国青女篮热身赛 中国U18女篮VS拉脱维亚U18女篮 全场回放 20:20,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/612/751/5106612751/media/5106612751_5338001227_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701784597&pid=2028597139&timestamp=20260620120237&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965513450&ParentNodeID=-99&assertID=5701784597&client_ip=171.8.79.254&SecurityKey=20260620120237&promotionId=&mvid=5106612751&mcid=1003&mpid=120000579805&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=dd2265df420e3b9a0b8e706547474bba&sv=10004&ct=android
国青女篮热身赛 巴西U18女篮VS塞尔维亚伏伊伏丁那俱乐部 全场回放 18:20,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/612/723/5106612723/media/5106612723_5337996792_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701784582&pid=2028597139&timestamp=20260620100212&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965511894&ParentNodeID=-99&assertID=5701784582&client_ip=171.8.79.254&SecurityKey=20260620100212&promotionId=&mvid=5106612723&mcid=1003&mpid=120000579804&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=4549a6eac1cbbd482c0ca35e374186ed&sv=10004&ct=android
国青女篮热身赛 拉脱维亚U18女篮VS巴西U18女篮 清流播出 18:20,http://flvzypull2mgsplive.miguvideo.com:80/mglive/mgss088_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510494129&pid=2028597139&timestamp=20260620120246&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965287101&ParentNodeID=-99&assertID=7510494129&client_ip=171.8.79.254&SecurityKey=20260620120246&promotionId=&mvid=7510246730&mcid=500020&mpid=120000579806&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=51bb7395766fdf79ad1e57f3b5ec875e&sv=10004&ct=android
川超 宜宾长江首城队VS乐山味道非常队 2026赛季四川省城市足球联赛第15轮: 宜宾长江首城队vs乐山味道非常队 18:35,http://flvzypull2mgsplive.miguvideo.com:80/mglive/mgss129_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510454365&pid=2028597139&timestamp=20260620120253&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=963424267&ParentNodeID=-99&assertID=7510454365&client_ip=171.8.79.254&SecurityKey=20260620120253&promotionId=&mvid=7510226847&mcid=500020&mpid=120000571095&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=756aa41d893bd4169bb2b55e4111d048&sv=10004&ct=android
川超 德阳重装队VS绵阳九洲长虹队 2026赛季四川省城市足球联赛第15轮: 德阳重装队vs绵阳九洲长虹队 18:35,http://flvzypull2mgsplive.miguvideo.com:80/mglive/mgss130_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510454371&pid=2028597139&timestamp=20260620120253&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=963424297&ParentNodeID=-99&assertID=7510454371&client_ip=171.8.79.254&SecurityKey=20260620120253&promotionId=&mvid=7510226850&mcid=500020&mpid=120000571096&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2a67c472e694ba004671ca05c0265ff5&sv=10004&ct=android
川超 成都锦城队VS凉山好医生队 2026赛季四川省城市足球联赛第15轮: 成都锦城队vs凉山好医生队 18:35,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss127_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510454349&pid=2028597139&timestamp=20260620100235&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=963424223&ParentNodeID=-99&assertID=7510454349&client_ip=171.8.79.254&SecurityKey=20260620100235&promotionId=&mvid=7510226839&mcid=500020&mpid=120000571093&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d67b2e4757ea643acafd9d018c4a9064&sv=10004&ct=android
川超 自贡灯城燊龙队VS达州川汉子队 2026赛季四川省城市足球联赛第15轮: 自贡灯城燊龙队vs达州川汉子队 18:35,http://flvzypull2mgsplive.miguvideo.com:80/mglive/mgss128_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510454357&pid=2028597139&timestamp=20260620120253&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=963424240&ParentNodeID=-99&assertID=7510454357&client_ip=171.8.79.254&SecurityKey=20260620120253&promotionId=&mvid=7510226843&mcid=500020&mpid=120000571094&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3ec4dc320c0dfb4f0e16c33d97cfd37d&sv=10004&ct=android
掼蛋精英赛,http://159.75.85.63:36666/migu/631354620.m3u8?migutoken=89eff51a683f53c6c9ef79d0d9e0fac5bf8f88966c39c35e13920557e637b087b90748e8e872a32daa2fe81c69eb4dd445a2f13b872627007373c66f36da7eb9ce392148b0fa2a49a407ff7877
斯诺克 斯诺克经典回放重播（一）：2025斯诺克世锦赛决赛 赵心童vs马克·威廉姆斯第一阶段 一 18:00,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss173_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510498731&pid=2028597139&timestamp=20260620100232&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965489948&ParentNodeID=-99&assertID=7510498731&client_ip=171.8.79.254&SecurityKey=20260620100232&promotionId=&mvid=7510249031&mcid=500020&mpid=120000580491&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=67ff9c668cdb59b2f7e17a1db1ebdb5e&sv=10004&ct=android
